Degree_Stream,CGPA,Technical_Skills,Aptitude_Score,Communication_Skills,Internships,Projects,Certifications,Coding_Score,Job_Ready
Computer Science,7.53840497887892,67.14573154818429,,63.770848260242765,3,2,3,28.612051577267824,0
Computer Science,6.59589855558458,77.7441798277432,81.32438149212946,60.258374567848925,0,3,1,90.80044371848717,1
Information Technology,8.05196657152694,,40.87212010930891,59.55915094251452,3,2,2,84.62601076581366,1
Computer Science,6.686741556297473,73.73856978213207,69.942937994938,74.55560891720867,1,1,0,74.11914814614909,0
Information Technology,9.916064697031947,53.000892399470985,46.14787253979553,48.15503786376982,3,1,0,46.474001775305936,0
Computer Science,7.663842397299285,36.37996794315038,60.03023353746906,45.63391108296332,1,0,1,9.66008895576965,0
Electronics,7.06161413842547,59.10420864407899,56.457866095558,44.7824890842432,0,4,1,75.2935835087047,0
Mechanical,7.72161636703789,80.0244773781284,82.13897047362978,100.0,1,1,3,67.3337354771015,1
Computer Science,5.883448452564364,85.90181791286648,71.75245261258276,74.54617223007044,0,1,2,52.50675381855647,0
Information Technology,6.334063153787218,75.65823653446678,50.71613498865958,70.4808596302426,0,2,1,82.49612613395752,1
Information Technology,8.94049668953331,71.44011234202601,83.20098944436013,45.964735934718234,1,1,2,76.959950679257,1
Electronics,6.711726865234325,70.69459472578949,48.49291264107379,76.22016141214691,1,1,0,63.521909764616986,1
Mechanical,6.243706820781672,56.658218798588294,74.95170685706415,62.90171576384008,0,3,1,60.701168357422254,0
Electronics,8.143983303032744,63.0490955966957,57.78983996062666,68.85504094037151,0,2,1,61.0193543519936,1
Computer Science,8.922844985595596,90.03604288739497,64.5148437620422,47.420834314455995,0,5,0,73.59879745669491,0
Information Technology,8.36274397279808,50.86162991312185,77.56406122057577,67.88483943351638,2,1,1,42.850473069140236,1
Information Technology,8.69525722296698,89.22168186064778,77.82174098589293,57.3709963122833,0,2,1,68.51966243570074,1
Computer Science,6.5918458937166475,60.16957768261912,90.0545361033394,51.21899917345662,1,0,1,41.58818111060819,0
Computer Science,5.793827199909788,84.88148163642617,68.7661945049282,78.21391404453048,2,5,0,86.73110343504469,1
Information Technology,9.301600382346583,43.89777485753692,74.59676294445012,37.321259446459955,0,0,1,70.64257143150469,0
Electronics,7.112784193389437,73.78856301746974,63.433940163935134,75.16597275765471,1,1,1,46.235434767221406,0
Electronics,7.199000380253943,53.94844796078567,72.72984823934196,77.32075040395394,0,1,3,61.611916480595,0
Information Technology,9.09383297021887,43.77099212113719,76.59229072012768,49.16641384007767,0,0,2,42.92427239943918,0
Mechanical,8.167476011280792,68.27801063616418,68.52535228818437,50.234087699615586,1,3,1,90.08225675401592,1
Electronics,8.047065326497929,80.14207682893954,,60.98553773720476,0,3,2,92.45751968942419,1
Information Technology,10.0,52.325878421097556,74.97206344496342,70.07665178831996,1,1,1,73.92447365125696,1
Electronics,13.226380851242851,42.51476059312398,75.46842216033185,62.24861014734394,1,1,1,91.13313135309154,1
Computer Science,8.613408153697485,63.62232853497567,59.79739785478073,72.80412428345383,2,0,1,63.03591897745001,1
Computer Science,7.568415749876501,,50.73419445891229,96.73363374567319,0,5,0,75.27025134349594,1
Mechanical,7.822310734635908,73.22479441331748,92.13818725755948,55.86109815530515,0,0,1,84.49449043819511,1
Mechanical,9.334162111695038,79.24391857046733,77.37168266341604,34.12676052733843,0,1,2,59.88512808968166,1
Electronics,8.10940290754755,64.10877228091259,66.56378453617435,79.86662449455176,0,2,1,61.4220771463469,1
Computer Science,8.14595529485956,92.83254972191395,52.94450675278769,95.29966236669553,2,2,0,78.67313202857795,1
Information Technology,8.787008804771762,68.36352116802938,57.67277757367981,72.06983053492024,1,3,0,72.92995931191986,0
Information Technology,7.062056724548538,59.803602409896506,89.53885595179348,45.42052384363397,1,0,1,44.89078559597894,0
Computer Science,6.492948399193192,40.82648961345758,72.0649291130207,62.76993746176638,0,1,3,16.26341257457062,0
Information Technology,6.24622896717476,61.06010719525749,61.7411939949894,44.86657728419062,1,3,2,56.48943874805904,1
Information Technology,5.140372092748798,59.95419581883296,77.64533846836984,76.57139889133306,2,0,2,18.06171641549642,0
Computer Science,9.967448555928387,79.40457194422206,57.784027188305146,40.67677275142818,0,2,0,40.17965327788903,0
Mechanical,6.17614996113398,71.93725436100281,92.51264545420567,59.5976818370924,2,1,0,42.51426085599231,0
Information Technology,7.234495651697074,47.30946317551074,90.29200802345088,,0,0,1,48.62715378119747,0
Information Technology,7.167824040133295,67.58381579616557,63.00138893195835,67.28284433242932,1,2,1,76.40876288327082,1
Information Technology,7.868888037370921,75.0729675759358,60.5699462945371,58.40584981152036,1,5,2,80.7535908146052,1
Electronics,8.478884655047155,87.92047039081748,30.728002019615815,68.18171785850475,0,1,0,70.17481439614414,0
Information Technology,8.532568186031694,78.31255951121089,47.77628842672948,65.40230998939458,0,3,1,72.6501395212361,1
Information Technology,6.800307073717274,76.41269981467217,49.90795337563366,47.240137500966014,3,2,1,73.12240912737292,1
Computer Science,13.815059660803204,65.90128991922745,72.02785511481079,76.28378714352239,0,2,0,10.06340017558152,0
Information Technology,7.83909594058596,70.82468008135174,65.1064944333796,64.12221826682392,0,2,1,60.20395364014233,0
Computer Science,7.201570648579744,83.74257351059238,49.81996768877138,47.20647785841379,0,3,1,24.070825576599898,0
Information Technology,9.428814691223991,45.00833903780526,65.78253936303165,100.0,2,0,3,70.1827895134308,0
Computer Science,8.089169941965901,59.75841009174566,77.58005721471022,73.57574300090825,2,0,0,18.137837053606063,0
Electronics,8.381853343259781,53.411468768656384,77.9175902487338,62.2413100388125,0,1,3,56.39122929298601,0
Information Technology,8.295457522400895,70.68729678089186,41.50494578711678,90.47368148063282,1,3,2,70.95539552039173,1
Information Technology,8.90816862898239,83.45333263476181,68.07604779274254,98.15268096895893,1,0,0,37.644841033673764,1
Computer Science,7.717225870444448,56.04538569918389,49.249888345425845,62.38371039835007,0,1,2,79.2343192102644,0
Information Technology,5.943801662452985,29.14543448795843,83.52593045710411,71.2531547558257,2,0,2,70.13244339903494,0
Electronics,7.97962554210317,58.81668882463295,81.76219624530248,47.21594927594706,1,4,2,67.61649391675819,1
Computer Science,6.718371727449806,78.7021059802611,56.52959160513312,62.35053048617579,0,1,0,73.96003175021063,0
Computer Science,6.865659981900292,73.0644485442482,58.509321963994005,61.41687403232234,1,1,1,52.815998244666886,0
Computer Science,8.203636822506112,71.42279371715864,63.08099424252539,68.32688660518977,1,0,2,63.03837727513618,1
Computer Science,12.835667290678199,60.80010047188281,36.208099079029914,70.98968861546619,0,3,2,60.201031444683984,0
Electronics,7.525525892083274,45.8145389567032,75.03952260160865,75.07691207890508,1,3,2,59.7490211076771,0
Electronics,7.870599615118756,72.72941482436701,65.90733180489804,69.27756781339926,2,2,1,46.55937846705846,1
Computer Science,9.542657933562285,52.485772849480625,84.55262623851789,43.20663272067504,1,1,0,35.14935770554588,0
Mechanical,7.7889038153862815,,53.52386173056171,48.10759209666047,2,3,0,53.2628330142105,1
Computer Science,10.0,73.55760812531774,60.71315577625103,55.16466284965389,2,2,1,52.16104185611466,1
Computer Science,8.178611574757854,56.29027546169074,47.402121129413274,59.91966934538188,1,3,0,45.2653802496622,0
Information Technology,5.387084689013019,55.82922128917058,54.9356415475862,83.91393722849804,0,2,1,77.04107563620049,1
Computer Science,8.40400994532544,63.60583690079618,52.27027005897672,44.06709823664757,1,0,0,36.55586764288774,0
Computer Science,7.957390061859333,61.407471169673755,84.93960518269668,58.5665291329274,0,2,1,56.56981682217517,0
Computer Science,9.047703304899295,81.75250663294932,59.526072268729116,82.15417096785289,0,2,1,83.32679423122504,1
Electronics,8.30781762152395,67.7962425461607,71.8626352711692,59.60220545906098,1,2,2,78.18258705199105,1
Computer Science,7.333852819219471,54.02552391637208,64.28854894207294,73.28748169717083,1,3,3,84.32587770194566,1
Computer Science,6.030842116452761,93.35661027733674,50.95802100980781,62.48824322729774,1,1,2,48.184388452515456,0
Electronics,7.24917209125677,65.73962497280334,67.47549365242536,69.622098631845,1,1,0,75.68576251455414,1
Electronics,6.4793754549488405,,78.98654997795391,60.88749421142827,3,1,3,38.740592060437365,0
Information Technology,6.803371860234333,55.876602388328614,51.883609111849715,77.00717850911037,1,2,0,54.48252088366919,0
Computer Science,8.206294085304732,70.44673441616786,82.13669186097069,37.18898466668416,2,2,0,56.364883784396135,1
Computer Science,9.503885405221688,69.66664986714792,57.254186177834555,58.46038384900619,1,1,1,48.48319575603979,0
Computer Science,7.973605835787577,36.655260618557705,62.75524110890739,70.33830818049755,2,0,1,52.763720238309496,0
Information Technology,6.064940325557779,95.2291266569096,77.96024684515072,74.60651446411147,0,2,0,50.13248145005295,0
Information Technology,8.033523201864169,84.35966691383821,60.04845764170768,91.8731472095689,2,0,2,40.35212377796609,1
Information Technology,8.935957783974782,59.04207025781019,70.56362289003799,57.96155599641963,1,0,1,77.12827012011583,0
Electronics,6.768260514816741,48.465953893162165,65.27963756817861,91.63067171349572,2,2,0,56.35099994251461,0
Computer Science,7.339179399992498,70.21342420705328,71.94052010055728,53.137571120125926,0,0,3,64.02873087834571,0
Information Technology,7.517625833675036,66.30046549121595,34.28891341714754,88.91563540780359,1,0,1,63.275537423857095,0
Information Technology,6.558122024301312,70.33503422844844,42.55477277187875,79.71440828057071,3,1,0,61.09452850220044,0
Computer Science,8.27793652061263,67.87366094291134,79.23950509070258,48.55774556661999,2,1,0,61.85609092112859,0
Information Technology,7.354862221670662,72.5936148395889,85.55772108473576,70.5267062705328,0,3,1,53.891655599379575,1
Computer Science,8.003438932688434,86.7095854908771,,64.07775496042055,0,0,0,88.36793737029726,1
Computer Science,6.43500938663748,73.52154807692969,66.33957471743298,76.26052268615,1,3,1,75.21489523270718,1
Mechanical,6.975050039611907,49.25516751635088,74.42078879353453,60.98111140820043,0,1,0,60.367640655420395,0
Electronics,8.366857629393326,85.43844279068678,80.39826402488056,59.46956793808884,1,2,0,51.058911280678736,0
Information Technology,7.052600217489879,89.60921845232431,39.58484092493727,89.64370248973133,2,0,0,57.623583145418394,1
Computer Science,9.572356621480086,100.0,,63.22302389979789,1,1,2,68.35243032743492,1
Information Technology,7.020436577262477,48.14758950140603,65.01130930225187,,1,1,0,89.99880185072624,1
Computer Science,7.769621670902263,68.64323019725413,80.54710295854073,60.9436732692044,0,1,2,32.53904910669911,0
Computer Science,8.619108998247707,33.76851945216519,100.0,94.99993866609542,2,5,1,73.19549517283555,0
Computer Science,5.797961120480362,73.29723734568813,66.57991409785423,52.78997667196112,2,2,2,82.53447273557269,1
Information Technology,5.387029425623069,56.776995527498414,48.89533806844017,53.945416437550676,1,1,1,30.265630601895364,0
Electronics,5.669212422515886,93.8516869223743,76.03402115801947,92.44130926008626,0,2,0,56.3769824653745,1
Electronics,14.005728076459544,53.38077544972127,,56.990964963885446,0,4,2,128.43473086128554,0
Electronics,6.837770224929064,,,93.81933751095907,1,1,1,68.61059223354069,1
Computer Science,10.0,57.9310438894622,56.40027182268561,81.05313043270662,1,1,0,52.83298135288896,1
Information Technology,6.8229028816111335,35.36768343174294,84.36990912220028,62.216305281905,0,2,2,57.39721866239749,0
Mechanical,7.721461563836445,76.26649181760965,,32.36071750369115,0,1,3,51.77888385443052,0
Electronics,9.350531943081451,34.02375430615519,54.608787337065635,64.65227052310696,2,1,1,74.40326865536537,0
Computer Science,9.907311465790947,65.42686371774738,75.72138426301512,66.82934096360164,1,1,0,64.58065921196277,0
Electronics,9.973804291963678,33.832822702157046,84.95898351488309,,1,0,0,64.61853528079311,0
Electronics,8.95003947671177,60.195532931950375,87.7283506383834,93.592049172322,1,1,1,63.21243650162907,1
Computer Science,8.728875030973755,89.65067233706802,69.00326537035816,52.67023077541254,1,1,2,71.44981760904274,1
Computer Science,8.21103233904142,70.40971837153693,64.62880830731022,79.42127175178729,2,0,3,54.76056290287353,0
Computer Science,8.434033291399965,52.04759592552599,88.40910733121895,78.77723880824028,0,3,2,94.01549575081853,1
Electronics,6.83857714040576,,,84.32142864338802,0,2,1,35.304104975629606,0
Computer Science,6.518161339893231,65.2702530806667,76.57868936381509,73.9764184184398,1,4,1,25.481631036607023,0
Information Technology,7.495950651106858,72.08945518765108,,30.035041562688143,0,0,0,23.826388627828536,0
Mechanical,7.295778452970086,44.4971245507876,85.98064408389403,62.202396214500325,0,0,1,18.408237614151286,0
Electronics,6.95612634080727,73.88850910770996,66.12931726583258,44.197263651495525,1,2,1,73.46339629640504,1
Information Technology,8.335664936948058,24.434125525958372,89.02874853471204,61.35309608747467,1,1,1,71.02735398565282,0
Information Technology,8.646366250284613,55.551731714542846,,82.64007625041009,0,2,4,84.1555298355119,1
Information Technology,7.606088263550217,57.67589236322683,51.65169654907105,70.4927150457495,0,0,1,38.86723570588956,0
Electronics,9.273036097266314,74.49990239106857,91.36941598115865,85.66563559515379,0,2,2,74.90922909491002,1
Electronics,6.129973063039794,65.33946279015304,93.26867899641594,71.15157057284371,1,0,2,61.13648124298612,0
Electronics,7.267608648864338,43.9165541921557,83.23429738898824,41.630133085959756,1,2,2,63.331729983117185,0
Computer Science,6.639813215276634,50.225103112744776,58.5761820244567,19.624753881690776,2,2,0,72.51245790699215,0
Computer Science,5.260156059512328,67.9802001432111,65.40979068463886,67.67855771023262,1,1,1,44.874364978751125,0
Electronics,7.400783176988761,63.813989872031655,72.18140826108639,61.14932360567902,1,0,2,100.0,1
Electronics,7.353902989940059,56.3131383554638,59.4443440100285,47.41497669112612,0,0,3,86.63760608550707,0
Information Technology,9.316139691890557,57.78749315732031,95.38519858694806,34.3887095062752,3,2,1,49.36588092009279,1
Electronics,8.256974021465734,75.44251995738934,72.16489707589055,51.77462215749124,0,2,0,38.18523884553305,0
Computer Science,6.270975810804954,57.23461140696178,29.449779293389643,61.49915327243403,1,4,1,58.24191676390617,0
Computer Science,9.724911079601027,63.6786313395639,75.09033719134331,76.98580082671502,0,1,0,63.64516887164085,1
Information Technology,8.965240434630424,97.54904882120815,64.77763904774031,68.39535946822365,1,2,0,81.31230519416621,1
Mechanical,8.198517244162339,43.64476044674115,68.87610165822328,93.94521044910913,2,2,1,36.62558176863348,0
Electronics,7.228219081380201,37.22235902638012,64.4707095132145,46.359126991182904,0,0,0,65.70973886398332,0
Computer Science,6.348672915931824,76.7538449719791,82.10569624910032,80.8590600570338,1,2,2,29.419699511704216,0
Computer Science,7.053351868714737,54.82035408058845,86.79531667830072,65.8513773763171,1,0,1,68.72715186822238,0
Computer Science,8.806498343645023,60.226437083860695,74.2457974338798,77.50404423413453,0,1,2,57.84991559083899,0
Computer Science,9.76150356712153,53.28265432803329,64.91033219292761,57.14273246122021,1,0,1,98.73359524571526,1
Computer Science,9.351892233926627,61.10299788848731,69.37994192786245,84.29024673003062,1,3,1,29.079949115606468,0
Mechanical,6.913380693856471,88.97807168144512,70.29399424866442,70.31404565021437,1,2,1,87.4121676298021,1
Mechanical,6.156459080053186,77.0319268792718,57.963549402027446,52.76999027148051,0,4,0,25.92337329667563,0
Information Technology,7.669063496293445,77.93335267830466,78.68392972856853,64.78356747956262,0,2,1,33.45579451186992,0
Information Technology,5.3778727613245785,43.756594163110314,76.900634857907,60.68799453913222,1,1,1,26.458108830556696,0
Electronics,7.887801257021738,47.73269395170696,93.1066185966501,73.80521031148028,1,0,1,65.00705216902108,1
Information Technology,7.322876896441597,22.413820107718596,88.83024670432712,43.76401851125885,2,0,1,36.52602378492533,0
Electronics,6.940756197758109,52.85928768375869,59.714876236148044,64.47166936191749,0,1,1,33.03336989438924,0
Electronics,5.5863563192798456,79.35054779578488,82.30447561763447,72.11553054768797,1,1,2,64.05535203246761,0
Information Technology,8.11632012788366,72.75419773622556,55.73569925358292,65.59441952947459,0,1,2,69.03550771749381,1
Mechanical,6.860758992405707,61.67730105571814,80.43898151411274,89.24494239900193,1,4,1,60.796986083006516,1
Information Technology,6.096099797147654,64.6654957442292,62.25078701859838,78.93240993327895,2,0,1,56.755617019568945,0
Information Technology,4.053285344062021,54.66671686136891,54.651201649366236,64.86534565866656,1,2,0,96.57819264874355,0
Computer Science,7.4669821139392365,68.07138323602676,,68.90040375495812,1,2,1,62.916725324839405,1
Mechanical,9.626701916003693,76.48817419220923,29.88149307768789,70.321979926676,2,0,2,76.11382947844498,1
Computer Science,9.493511057457443,40.76169818884291,43.73536638392158,72.25939287500283,1,1,1,62.858442513799176,0
Mechanical,6.951484492096474,69.49471531756022,67.33762174338575,32.138156078037056,0,1,0,38.042474234906315,0
Mechanical,6.777345527565863,78.98652306432001,71.23662649952264,59.57252667615175,1,0,1,70.99775363804034,0
Electronics,8.062529107290029,58.773495665549454,64.46021844762717,38.280096772518334,1,1,0,46.884053770604154,0
Information Technology,6.30193747297405,75.51050918180876,46.30845551923602,88.00905705427076,1,2,5,58.18027723921527,0
Information Technology,7.862150279783359,100.0,57.73162236792242,63.9047086399473,1,1,1,66.10805363786852,1
Mechanical,8.41929633406163,63.43485810519662,75.8681399085609,61.51986290576679,1,2,1,21.171638662267142,0
Mechanical,8.972319868661168,70.89960575007986,78.72672655942544,81.14235197659823,1,3,1,27.809957522165423,1
Electronics,7.379815108224057,53.929143745079124,69.75665323606088,72.60184635409775,0,0,0,135.22125884540074,0
Computer Science,7.255591499787641,67.71876743903076,87.35250671555484,44.68457874117427,0,3,0,46.725071068021116,0
Computer Science,6.4464208958921265,71.90407437473456,75.96095535188851,63.72370347450736,1,0,3,47.67356021782278,0
Electronics,6.507743575152168,67.92263510405208,58.78816519062681,58.96699448192507,2,2,2,63.3287679474164,1
Electronics,7.228225329718168,49.70457020436715,65.79246919882574,33.59840800509103,1,0,5,52.28654805756261,0
Computer Science,7.940838608179414,68.09542656988177,48.95700764188218,52.575027801730315,0,2,4,68.3517676328558,0
Computer Science,8.596301551479899,86.93293908076456,68.37791514412875,61.69627420370362,1,2,0,128.96942388039383,0
Computer Science,6.536185259183586,71.7295364677179,86.68150928832007,62.93088323314684,0,4,1,63.97205900360898,1
Electronics,9.291226282751426,79.42980783607761,80.27935127066452,38.31983437380845,1,3,0,45.962832195154945,0
Electronics,7.174651678748917,61.444820449810585,91.03013988878683,85.72998049485456,0,2,1,63.871896465618555,0
Information Technology,7.4743592467818765,76.24850359135566,65.4567213430151,63.162144939954096,3,0,3,82.10178173670887,1
Electronics,6.603345985022612,69.1890175732479,90.19149691771386,65.67595537989013,2,2,2,48.64503567771603,0
Mechanical,4.59091168767247,50.73633905469152,67.10043660328046,72.21154949011706,2,3,0,78.30636600544302,0
Computer Science,8.56085447563326,69.77781507198311,92.0737762385484,50.81462742973392,1,1,3,58.968793633547016,0
Computer Science,8.38421267651092,50.12455004839534,69.67214878836815,73.21440751638853,1,1,1,74.68963311955875,0
Information Technology,7.162406931458144,55.50679587672812,80.60847060706415,58.39265637167271,1,2,0,62.57542636706222,0
Electronics,7.580388860669847,67.8399246093856,92.12668546464784,48.86146026835055,1,1,1,59.331781598041474,0
Mechanical,8.11912706124492,69.45866410070187,67.09858557128192,75.32205488039719,1,2,3,66.99459364152732,1
Computer Science,5.624944971736149,47.161513023843064,73.27583481316262,91.85012945843253,3,0,3,84.27195124604498,1
Computer Science,6.865136787184446,80.80978656774315,89.33295137809453,78.04692872274497,0,0,0,64.7219458843015,1
Computer Science,8.453117615546192,73.5800941745071,,81.61359617252775,1,1,1,69.57061661816795,1
Electronics,5.9948526921969005,54.429073465836744,50.186615762407584,55.62864908187862,0,0,4,52.63030172846597,0
Electronics,7.852269518599955,41.93622805326237,,36.24284487496779,1,1,1,91.41772947990052,0
Computer Science,5.872101834451914,62.82643131377853,62.95353303494295,91.82247539779713,0,0,1,72.80674221859343,0
Electronics,8.05971597892023,58.3108442920826,72.38134076406314,100.0,1,1,4,61.55416920050011,0
Mechanical,7.4572302212430195,66.69710685579534,87.3401000417669,92.77052192785428,0,2,1,57.54692655490652,0
Computer Science,5.561841820913389,59.5532500826665,60.872591444031976,58.95585309836451,0,3,1,79.5581653854622,1
Information Technology,8.897687225348605,,54.88198130166805,44.216581902880804,3,1,4,47.87591845909481,0
Computer Science,6.618490107842341,59.17479592548263,73.8060594516225,45.8177114392478,3,3,0,24.34249967457334,0
Information Technology,6.5276970755827435,60.41571333397531,43.10385403131416,34.69281378294713,0,0,3,61.44799198848911,0
Computer Science,7.740683036677131,74.50491537161088,65.6814088469812,63.06718486861919,1,3,1,83.80009146228687,0
Information Technology,8.878364819314458,54.527004880834255,73.67557996473109,93.90220324548419,0,2,1,91.82617622369348,1
Information Technology,6.281013817225924,90.1801201005885,,62.45007262629962,3,0,3,57.8541211313224,1
Information Technology,7.574015819817566,36.325391740223644,46.84823585221379,70.44181220626893,0,1,2,60.87175327883567,0
Information Technology,8.014579800396687,84.66751246703937,93.91266934306019,89.76074535747576,0,2,1,70.39060865031911,1
Information Technology,8.331726728715774,61.635215436828425,71.55307230923763,57.726284387016804,0,3,1,54.7130116227247,0
Electronics,7.7117298663326705,77.89377308515334,91.46728176642611,100.0,1,2,2,70.32811896782297,1
Computer Science,7.059566593100013,66.197022260881,66.09945624729333,100.0,0,1,0,58.291964978634645,0
Information Technology,6.5068917352215365,82.09333304038203,56.79982027463854,62.63999590375131,1,1,2,80.2273651438036,1
Information Technology,7.6033726596556495,59.18957053170783,74.0377138038274,54.60438324765417,2,1,2,74.45961026195647,1
Computer Science,6.213433185617272,48.520693622332814,66.76319310507671,77.55028483502564,2,1,2,76.20455664604866,0
Information Technology,3.9943794198064713,86.30756430906595,52.33357813012963,58.74455103466055,1,4,0,55.89364710395824,0
Computer Science,8.0238717649892,63.297790311767876,92.04676388181244,44.182006092787944,2,1,2,98.51854641004522,1
Information Technology,8.584721809303435,68.32337710436316,60.66594665659006,88.06229576341364,0,0,2,69.67823884758944,1
Computer Science,4.6644810773497944,83.52127871067192,42.39600422806648,86.89605297098744,1,5,2,64.94588106973663,0
Electronics,6.288323154348075,49.52067136858348,89.92249080935999,67.7992088677441,1,1,2,44.78114038866057,0
Computer Science,8.242985113206238,73.93236346458886,62.43552976281065,42.268434432892796,1,0,0,58.05856359702892,0
Computer Science,9.968994563654038,56.15157865305664,,42.86852747808705,0,2,0,62.28759521405272,0
Information Technology,7.524952449210489,63.01745966533442,43.51918619455039,66.93012719154476,0,1,1,44.246454071514,0
Electronics,6.626396470525039,66.08418448076434,96.11412229895487,56.00232137890942,2,5,2,54.15365708461824,0
Computer Science,7.280524270674192,42.49667207829596,50.657791191854685,58.86032722145106,1,2,1,56.683999637939806,0
Electronics,9.149851702977822,53.31744435769348,70.87674221058475,83.39533679108006,0,1,0,61.11841321846436,1
Computer Science,6.724842985050557,85.26609338619708,83.68930483810661,78.19722771360604,1,3,1,24.745860199167918,0
Electronics,6.540969592019696,78.29286782877193,76.32575399504645,89.80656824895703,0,0,2,57.29458918591471,1
Computer Science,6.920707773381561,64.06040634009148,69.10518532011713,47.16878197920936,0,1,0,52.45307633840137,0
Computer Science,6.356005670089545,68.6468518776934,44.47501212568876,58.82255176363918,0,2,0,59.582317007502006,0
Electronics,7.647204379193755,60.58636241545314,57.85412746349074,78.66167051828202,0,1,1,80.70553132360511,1
Computer Science,9.449614150163473,85.34875078741973,72.81700507063783,73.06541013823205,3,4,1,100.0,1
Computer Science,7.887695127739235,61.994711333087544,58.19238895019505,92.58284688657719,0,2,2,73.56754399289254,0
Information Technology,7.1971757974484545,68.47763138202272,73.05039189998152,,1,1,2,35.311556558673274,0
Mechanical,7.149826477301347,,80.22615113222713,98.26596387389995,0,2,1,53.09186096334931,1
Computer Science,5.624171029564011,53.3394277273114,,74.72032043101653,0,2,0,71.91926617662183,0
Computer Science,8.55973173257659,88.3818377674534,51.60730963280975,84.11901405659589,1,1,0,69.66580992858046,1
Information Technology,7.406595363584637,42.043078853849345,100.0,59.17673095787977,0,1,1,79.74651470906149,1
Electronics,7.2834241036912495,89.44463196669199,81.51219016831196,65.2571698139118,1,3,0,58.05298011418808,1
Electronics,10.0,59.40986624072038,69.97428769496405,81.39699926911055,2,2,1,52.729995112689885,0
Information Technology,7.8585034900388235,61.359518782620775,86.3430487461496,94.03360707067498,0,0,1,95.04848007832078,1
Information Technology,6.597850739885779,36.649847432255854,100.0,78.12626508759355,1,2,2,61.17341206739275,0
Computer Science,6.988370884553348,58.17807923933461,48.41919848414696,63.50290810517685,2,3,0,39.666512479577705,0
Electronics,8.878134851036105,49.402902034596735,,89.79203053151015,1,1,2,89.50267314065842,1
Computer Science,7.635924492645318,55.88530481939791,34.323525101900074,25.544384186962127,0,2,0,30.078090172111104,0
Information Technology,5.77406642601916,62.94033551316681,72.88977298972037,39.39977897287627,1,1,0,0.0,0
Computer Science,8.603074721490245,79.36687421709358,75.4809136288771,77.269416026031,0,1,2,75.38773516075148,1
Computer Science,6.698227097353207,68.11405027100939,69.41256826835861,65.25395041255625,0,1,1,78.21401942049262,1
Computer Science,9.747957331461055,69.61514980101671,60.181996435025354,75.89924572023497,0,3,1,68.28025883889381,1
Information Technology,8.796057678857577,48.56720916731656,39.25728225717512,66.15933540377496,0,1,1,33.950878320159006,0
Information Technology,6.963213725209498,51.78868865595905,75.60300525117653,75.27702250286971,0,4,2,58.82260289515359,1
Electronics,9.037219634082135,91.98087527526967,91.83151725872987,50.34074922212257,1,1,1,54.436628528922576,1
Information Technology,7.5814266126328835,53.9719844785513,61.13472316399852,75.26874954943443,2,4,1,49.25421978215221,0
Computer Science,8.523328410146664,89.84312378085943,76.60089893534717,82.89946150773652,0,2,2,88.24138861618559,1
Information Technology,8.08167938075337,61.354082016787004,46.47783529869924,86.96991087076219,0,1,4,39.06667882736622,0
Computer Science,6.484372014010952,65.03431904215256,76.85819595538771,100.0,2,1,3,66.322089062128,1
Computer Science,6.727740201219046,81.05547740344895,64.09926553383015,69.39377198304295,0,1,0,83.8809396732515,1
Mechanical,8.735952981097393,84.07838632907985,58.56373074095628,69.93039956324921,3,2,0,67.62883050638075,1
Information Technology,7.098269601472151,63.33781159581369,58.59454538175804,37.58289564487074,0,2,2,84.82236744990747,0
Information Technology,7.015621844109604,59.17635419717692,64.09582626950485,55.43459477950835,2,2,5,71.27429444857859,0
Electronics,6.353852904780776,64.1611932721668,75.73649973538804,61.52452266788097,1,2,0,68.58699340984057,1
Computer Science,8.008318878712153,70.06936292348178,50.317551982067236,83.9057519409744,1,2,0,67.33669737664295,0
Electronics,9.975029903091773,78.36955530304633,64.0432700264822,54.001979766386675,0,1,0,72.268865333003,1
Electronics,6.2189605028948725,65.06344788491228,69.37792333001279,79.33412035547899,1,2,0,52.289218051754794,0
Electronics,7.52906334800731,,53.51441163202211,64.97080909465916,1,0,2,33.96252296254427,0
Computer Science,9.194664666498515,89.57539598406412,96.94997802512526,61.810973927934285,1,1,2,79.08086822926619,1
Mechanical,7.404430330505142,70.71964418397177,57.19756779907988,69.48009144439861,0,2,1,83.23484601011532,1
Computer Science,8.042846155499682,69.67479284007167,59.958446295497644,57.95918529944884,3,2,1,65.03957621812087,0
Electronics,6.2251277662237445,42.21633762364898,55.32538075266253,57.27732953433202,0,3,2,49.032487607312596,0
Computer Science,8.013968516649179,25.53904794756405,96.97720130707177,34.31385369577794,3,0,1,28.84565766940724,0
Mechanical,7.275426881994542,70.82563593845252,78.29357842899222,60.53682426809799,0,2,3,61.71614199846776,1
Information Technology,8.682875994815836,63.57763653078692,55.95111990634537,56.36057336932292,2,0,0,33.02099310564057,0
Information Technology,8.924863261877702,57.278259876278874,86.59347338289953,55.712342191716566,0,4,1,30.220249947241488,0
Electronics,10.0,68.65295306279516,73.01048041433317,72.50371512662073,0,2,2,59.58536943968615,1
Computer Science,8.195559807856291,64.09394406204638,,76.85537515022918,1,1,0,44.72460997623971,0
Computer Science,7.890955579898599,81.91670375950848,64.8328418687132,,2,2,2,66.90619112329541,1
